대피소명,주소,위도,경도,수용인원,시도,시군구
대곡1리 마을회관,경상북도 포항시 북구 기북면 기북로353번길 17,36.12149473,129.161303,242,경북,포항시
세화고등학교 운동장,경상북도 포항시 북구 아치로 94(우현동),36.05391428,129.3523838,4242,경북,포항시
지경3리 마을회관,경상북도 포항시 북구 송라면 지경길 66,36.26993764,129.3586841,242,경북,포항시
구지리 마을회관 ,경상북도 포항시 북구 기계면 구지길 46,36.10624685,129.1419724,242,경북,포항시
계전리 마을회관,경상북도 포항시 북구 기계면 계전길 128,36.10206387,129.2087739,242,경북,포항시
양학중학교 운동장,경상북도 포항시 북구 이동로 63(득량동),36.03299169,129.3424185,4121,경북,포항시
죽도동행정복지센터,경상북도 포항시 북구 죽도로40번길 28(죽도동),36.03112685,129.3635019,606,경북,포항시
진천초등학교 운동장,대구광역시 달서구 상화로9길 65(진천동),35.81131784,128.5194944,8166,대구,달서구
진월초등학교 운동장,대구광역시 달서구 진천로4길 32(진천동),35.81073211,128.5283508,3140,대구,달서구
대진초등학교 운동장,대구광역시 달서구 상화로 70(대곡동),35.80667272,128.521765,5318,대구,달서구
유천초등학교 운동장,대구광역시 달서구 달서대로 39(유천동),35.81200019,128.5126295,2967,대구,달서구
용천초등학교 운동장,대구광역시 달서구 조암남로32길 55(유천동),35.81935099,128.5129855,3167,대구,달서구
월배중학교 운동장,대구광역시 달서구 월배로28길 80(진천동),35.81359811,128.5320985,10193,대구,달서구
대진중학교 운동장,대구광역시 달서구 화암로73길 7(대곡동),35.80547926,128.5197193,7145,대구,달서구
월서초등학교 운동장,대구광역시 달서구 월배로39길 46(상인동),35.82138153,128.5322827,6048,대구,달서구
영남고등학교 운동장,대구광역시 달서구 월곡로 300(상인동),35.82067799,128.5383034,20000,대구,달서구
월촌초등학교 운동장,대구광역시 달서구 상인서로 60(상인동),35.81588292,128.5436017,7009,대구,달서구
대서초등학교 운동장,대구광역시 달서구 송현로 9(상인동),35.82014855,128.5502744,9441,대구,달서구
상원고등학교 운동장,대구광역시 달서구 월배로 241(상인동),35.82210823,128.5389485,20606,대구,달서구
상인초등학교 운동장,대구광역시 달서구 월곡로 211(상인동),35.81338422,128.5422154,7735,대구,달서구
상원초등학교 운동장,대구광역시 달서구 월곡로20길 15(상인동),35.80648056,128.5508853,7132,대구,달서구
월곡초등학교 운동장,대구광역시 달서구 상인로 40(상인동),35.81193692,128.5494892,3272,대구,달서구
상인중학교 운동장,대구광역시 달서구 상인로 34(상인동),35.81108344,128.550548,5899,대구,달서구
상인고등학교 운동장,대구광역시 달서구 상인로 24(상인동),35.81036811,128.5519555,6140,대구,달서구
노전초등학교 운동장,대구광역시 달서구 한실로 43(도원동),35.80789118,128.5311701,12004,대구,달서구
대곡중학교 운동장,대구광역시 달서구 도원남로 5(도원동),35.80632706,128.5326417,13466,대구,달서구
대구교대부설초등학교 운동장,대구광역시 달서구 도원남로 19(도원동),35.80553614,128.5327433,13929,대구,달서구
대곡초등학교 운동장,대구광역시 달서구 도원남로 60(도원동),35.80325901,128.5356552,13769,대구,달서구
대곡고등학교 운동장,대구광역시 달서구 도원남로 80(도원동),35.80339279,128.5373405,16004,대구,달서구
도원초등학교 운동장,대구광역시 달서구 도원남로 100-30 (도원동),35.80481561,128.542236,14237,대구,달서구
도원중학교 운동장,대구광역시 달서구 미리샘길 32(도원동),35.8062932,128.5448769,13364,대구,달서구
도원고등학교 운동장,대구광역시 달서구 미리샘길 52(도원동),35.80561759,128.5454571,15886,대구,달서구
남송초등학교 운동장,대구광역시 달서구 송현로 192(본동),35.83455195,128.5453752,17333,대구,달서구
대구광역시 종합복지회관 주차장,대구광역시 달서구 성당로 187(성당동),35.85022947,128.5705054,2909,대구,달서구
두류쉼터 주차장,대구광역시 달서구 두류남3길 22(두류동),35.85670346,128.5724228,1437,대구,달서구
성당1동놀이터,대구광역시 달서구 성당로33안길 23(성당동),35.85142126,128.5695148,400,대구,달서구
능금어린이공원,대구광역시 달서구 명덕로2길 57(두류동),35.85956951,128.570956,1987,대구,달서구
춘추어린이공원,대구광역시 달서구 와룡로49길 18-17 (죽전동),35.85489767,128.5359455,2602,대구,달서구
새동네공원,대구광역시 달서구 성지로16길 45(용산동),35.85704866,128.5222975,2054,대구,달서구
이곡생수공원,대구광역시 달서구 이곡공원로 68(이곡동),35.85432523,128.5146668,17054,대구,달서구
팔달초등학교 운동장,대구광역시 북구 매천로2길 19-6 (팔달동),35.89793614,128.54482,4065,대구,북구
관문초등학교 운동장,대구광역시 북구 매전로 32(매천동),35.90834989,128.5460015,3609,대구,북구
팔달중학교 운동장,대구광역시 북구 매천로2길 19-22 (팔달동),35.89873208,128.5447451,5090,대구,북구
조야초등학교 운동장,대구광역시 북구 조야로8길 16(조야동),35.90928761,128.5775493,12108,대구,북구
관음공원운동장,대구광역시 북구 구암로 47(관음동),35.93582346,128.5453813,10060,대구,북구
침산중학교 운동장,대구광역시 북구 침산남로 121(침산동),35.88922205,128.5890859,17860,대구,북구
침산초등학교 운동장,대구광역시 북구 성북로 25(침산동),35.89095702,128.5859502,23510,대구,북구
금호(근린)공원,대구광역시 북구 한강로 96(금호동),35.8957965,128.5203385,15958,대구,북구
모계중고등학교 운동장,경상북도 청도군 화양읍 청화로 67,35.64908098,128.7352632,1612,경북,청도군
경북드론고등학교 운동장 ,경상북도 청도군 풍각면 헐티로 185,35.64097615,128.6206866,6909,경북,청도군
꿈터어린이공원,대구광역시 달서구 선원로37남길 7-16 (이곡동),35.8598236,128.5132683,1818,대구,달서구
칠성초등학교 운동장,대구광역시 북구 침산남로32길 17(침산동),35.88617907,128.5939568,11105,대구,북구
매천중학교 운동장,대구광역시 북구 매전로 56(태전동),35.91051696,128.5474601,3812,대구,북구
매천고등학교 운동장,대구광역시 북구 매전로 70(태전동),35.91152188,128.5474591,4745,대구,북구
태암초등학교 운동장,대구광역시 북구 칠곡중앙대로52길 56(태전동),35.92308848,128.5503463,13086,대구,북구
경명여고 운동장,대구광역시 북구 칠성로17길 18(칠성동2가),35.88010916,128.5989824,9244,대구,북구
칠성고등학교 운동장,대구광역시 북구 칠성로 13(칠성동2가),35.8806515,128.5911323,4309,대구,북구
관음초등학교 운동장,대구광역시 북구 관음동로17길 16(관음동),35.94009391,128.5465019,6181,대구,북구
관음중학교 운동장,대구광역시 북구 관음동로 87(관음동),35.94088095,128.5465505,9832,대구,북구
북구구민운동장,대구광역시 북구 구암로 391(국우동),35.94494991,128.573997,7515,대구,북구
함지초등학교 운동장,대구광역시 북구 동천로 33(동천동),35.9345827,128.5579478,3758,대구,북구
북부초등학교 운동장,대구광역시 북구 동천로 20(동천동),35.93323658,128.5591052,11893,대구,북구
사수초등학교 운동장,대구광역시 북구 내곡로 124(사수동),35.90073914,128.5158025,3711,대구,북구
금동초등학교 운동장,경상남도 김해시 상동면 상동로 551-13 ,35.30902023,128.9300219,3592,경남,김해시
삼문초등학교 운동장,경상남도 김해시 번화2로 104(삼문동),35.19798354,128.8030752,6077,경남,김해시
울진초등학교 운동장,경상북도 울진군 울진읍 울진중앙로 143,36.99516556,129.4004281,32765,경북,울진군
부구초등학교 운동장,경상북도 울진군 북면 울진북로 2081,37.10273259,129.3716866,29239,경북,울진군
금곡초등학교운동장,부산광역시 북구 효열로 174(금곡동),35.26146933,129.0171894,5420,부산,북구
덕성초등학교운동장,부산광역시 북구 만덕대로39번길 45(덕천동),35.21287677,129.0080959,4254,부산,북구
덕양초등학교운동장,부산광역시 북구 함박봉로 42(만덕동),35.20910583,129.0230942,3893,부산,북구
부산백양고등학교운동장,부산광역시 북구 백양대로1016번길 64(구포동),35.19729056,128.99845,7814,부산,북구
와석초등학교운동장,부산광역시 북구 화명대로94번길 83(화명동),35.23134878,129.0173569,4244,부산,북구
금성초등학교 운동장,부산광역시 금정구 중리1길 15(금성동),35.25068123,129.057979,7707,부산,금정구
석포초등학교 운동장,부산광역시 남구 석포로86번길 76(대연동),35.12630577,129.0918231,3471,부산,남구
석보중학교 운동장,경상북도 영양군 석보면 석보로 572-6 ,36.55212845,129.1358755,8121,경북,영양군
성산초등학교 운동장,경상북도 고령군 성산면 성산로 902,35.74863689,128.3607575,4242,경북,고령군
청룡초등학교 운동장,부산광역시 금정구 팔송로 6(청룡동),35.27268427,129.0918892,5625,부산,금정구
용소초등학교 운동장,부산광역시 남구 수영로325번길 114(대연동),35.14260801,129.099226,2063,부산,남구
용당초등학교 운동장,부산광역시 남구 신선로 341(용당동),35.116968,129.0944832,2443,부산,남구
각남초등학교 운동장 ,경상북도 청도군 각남면 각남로 59,35.64279358,128.6571899,9697,경북,청도군
이서중학교 운동장,경상북도 청도군 이서면 학산1길 22,35.66202528,128.670668,4372,경북,청도군
김해활천초등학교 운동장,경상남도 김해시 삼안로24번길 7(지내동),35.23189941,128.9187387,8323,경남,김해시
김해삼성초등학교 운동장,경상남도 김해시 인제로51번길 42(삼정동),35.23364896,128.9001543,6012,경남,김해시
기성초등학교 운동장,경상북도 울진군 기성면 척산2길 24-5 ,36.79765864,129.4495586,15686,경북,울진군
금명중학교운동장,부산광역시 북구 화명신도시로 210-1 (금곡동),35.24333341,129.012364,5612,부산,북구
기성초등학교구산분교 운동장,경상북도 울진군 기성면 구산길 43,36.75583275,129.4657177,8411,경북,울진군
만덕중학교운동장,부산광역시 북구 만덕1로 52(만덕동),35.21461071,129.0311193,4189,부산,북구
만덕초등학교운동장,부산광역시 북구 만덕1로 72(만덕동),35.21446389,129.0293598,4484,부산,북구
명덕초등학교운동장,부산광역시 북구 금곡대로186번길 43(화명동),35.22533233,129.012301,4852,부산,북구
양덕여자중학교운동장,부산광역시 북구 시랑로21번길 178(구포동),35.20480379,129.013406,5852,부산,북구
대천중학교 운동장,부산광역시 남구 신선로 491(대연동),35.12843366,129.1028083,4640,부산,남구
동항중학교 운동장,부산광역시 남구 양지골로 248(감만동),35.1187019,129.0852275,5515,부산,남구
오륙도중학교 운동장,부산광역시 남구 오륙도로 60(용호동),35.10301369,129.114933,4427,부산,남구
부산배화학교 운동장,부산광역시 수영구 연수로310번길 73(망미동),35.169498,129.103772,10000,부산,수영구
용호초등학교 운동장,부산광역시 남구 용호로42번길 94(용호동),35.12276272,129.1090226,4459,부산,남구
낙동중학교 운동장,부산광역시 강서구 대저로 115(대저1동),35.21565599,128.9653409,26556,부산,강서구
명지초등학교 운동장,부산광역시 강서구 명지국제6로 296(명지동),35.1014864,128.9244962,4606,부산,강서구
방어진초등학교 운동장,울산광역시 동구 꽃바위로 341(방어동),35.48733719,129.4246938,4558,울산,동구
화암초등학교 운동장,울산광역시 동구 화문로 55(방어동),35.48383108,129.4159438,7115,울산,동구
명덕초등학교 운동장,울산광역시 동구 진성14길 15(일산동),35.50549411,129.4245805,10667,울산,동구
미포초등학교 운동장,울산광역시 동구 진성15길 35(일산동),35.5060327,129.4217791,8339,울산,동구
일산중학교 운동장,울산광역시 동구 진성15길 15(일산동),35.50575476,129.4232522,3200,울산,동구
남목고등학교 운동장,울산광역시 동구 방어진순환도로 1200(서부동),35.53740052,129.418322,4238,울산,동구
금천중고등학교 운동장 ,경상북도 청도군 금천면 선암로 574-11 ,35.68811494,128.8945895,5091,경북,청도군
