대피소명,주소,대피소유형,위도,경도,시도,시군구,지역,수용인원
구미리,경상북도 청도군 청도읍 구미길 55-9 ,"한파쉼터,무더위쉼터",35.6361059,128.7590361,경북,청도군,경북 청도군,
구미리경로당,경상북도 안동시 남선면 구미양지마길 36,"한파쉼터,무더위쉼터",36.5236308,128.7678089,경북,안동시,경북 안동시,
구미리경로당,경상북도 의성군 봉양면구미길 102,"한파쉼터,무더위쉼터",36.3113555,128.600378,경북,의성군,경북 의성군,
구사경로당,경상남도 거창군 신원면 구사길 71,"한파쉼터,무더위쉼터",35.575776,127.948632,경남,거창군,경남 거창군,
개화경로당,부산광역시 부산진구 백양대로208번길 25,"한파쉼터,무더위쉼터",35.1594758,129.0262527,부산,부산진구,부산 부산진구,
구사마을회관,경상남도 산청군 금서면 새터길 103,"한파쉼터,무더위쉼터",35.409674,127.8187681,경남,산청군,경남 산청군,
구산1리경로당,경상북도 의성군 봉양면 구산길 88 ,"한파쉼터,무더위쉼터",36.2950381,128.5983315,경북,의성군,경북 의성군,
구산1리마을회관,경상북도 울진군 기성면구산봉산로 118,"한파쉼터,무더위쉼터",36.761097,129.471485,경북,울진군,경북 울진군,
구봉경로당,경상북도 구미시 오태5길 7-13,"한파쉼터,무더위쉼터",36.07075,128.364936,경북,구미시,경북 구미시,
구봉2마을회관,경상북도 구미시 옥성면구봉1길 217,"한파쉼터,무더위쉼터",36.3521397,128.257868,경북,구미시,경북 구미시,
구미리경로당겸마을회관,경상북도 영덕군 영덕읍 구미1길 14 ,"한파쉼터,무더위쉼터",36.433284,129.35448,경북,영덕군,경북 영덕군,
구미리마을회관,경상북도 상주시 이안면구미2길 141-2,"한파쉼터,무더위쉼터",36.5881179,128.091317,경북,상주시,경북 상주시,
구복,경상북도 청도군 금천면 구복길 33 ,"한파쉼터,무더위쉼터",35.7355116,128.8711497,경북,청도군,경북 청도군,
구복여성경로당,경상남도 창원시 마산합포구 구산면 구복길 74 ,"한파쉼터,무더위쉼터",35.0701618,128.5693556,경남,창원시,경남 창원시,
구봉1노인회관,경상북도 구미시 옥성면선상동로 1459-13,"한파쉼터,무더위쉼터",36.3475487,128.276124,경북,구미시,경북 구미시,
구봉1마을회관,경상북도 구미시 옥성면 선상동로 1463 ,"한파쉼터,무더위쉼터",36.3471375,128.2773153,경북,구미시,경북 구미시,
구사경로당,경상남도 산청군 단성면 덕천로708번길 36 ,"한파쉼터,무더위쉼터",35.2321682,127.898739,경남,산청군,경남 산청군,
구성면행정복지센터,경상북도 김천시 구성면 상좌원1길 18 ,"한파쉼터,무더위쉼터",36.0328024,128.0474675,경북,김천시,경북 김천시,
구영주공아파트경로당,울산광역시 울주군 범서읍 대리로 43 (구영1주공아파트),"한파쉼터,무더위쉼터",35.5706771,129.2481154,울산,울주군,울산 울주군,
구오목회관,"경상남도 의령군 유곡면 용암로8길 18 , 구오목회관","한파쉼터,무더위쉼터",35.3982736,128.2793949,경남,의령군,경남 의령군,
구원2구경로당,경상남도 합천군 가야면 가야산로 1290-2,"한파쉼터,무더위쉼터",35.773645,128.129129,경남,합천군,경남 합천군,
구암샛터여성경로당,"경상남도 창원시 마산회원구 구암북15길 64 , 구암샛터여성경로당 (구암동)","한파쉼터,무더위쉼터",35.2555307,128.5956632,경남,창원시,경남 창원시,
구어2리마을회관,경상북도 경주시 외동읍 송계길 25-6,"한파쉼터,무더위쉼터",35.699671,129.327979,경북,경주시,경북 경주시,
구여의경로당,경상남도 하동군 횡천면 구여의길 21,"한파쉼터,무더위쉼터",35.106639,127.826832,경남,하동군,경남 하동군,
구연동남자경로당,부산광역시 기장군 정관읍 구연1로 11-5 ,"한파쉼터,무더위쉼터",35.3204938,129.1830128,부산,기장군,부산 기장군,
구연동여자경로당,부산광역시 기장군 정관읍 구연1로 11-5 ,"한파쉼터,무더위쉼터",35.3204872,129.1830048,부산,기장군,부산 기장군,
구영1차푸르지오아파트경로당,울산광역시 울주군 범서읍 대리2길 48 (구영지구푸르지오1단지),"한파쉼터,무더위쉼터",35.5706509,129.243679,울산,울주군,울산 울주군,
구영2주공아파트경로당,울산광역시 울주군 범서읍 점촌3길 23 (구영2주공아파트),"한파쉼터,무더위쉼터",35.572469,129.239353,울산,울주군,울산 울주군,
구영2차푸르지오경로당,울산광역시 울주군 범서읍 구영로 101-9 ,"한파쉼터,무더위쉼터",35.5749531,129.2424774,울산,울주군,울산 울주군,
구영경로당,경상남도 거제시 장목면 구영2길 9-2,"한파쉼터,무더위쉼터",35.0297999,128.6976942,경남,거제시,경남 거제시,
구영경로당,경상남도 하동군 진교면상고개로 449,"한파쉼터,무더위쉼터",35.0601416,127.8770131,경남,하동군,경남 하동군,
구정3구경로당,경상남도 합천군 야로면구정묵촌길 72,"한파쉼터,무더위쉼터",35.7066829,128.1615509,경남,합천군,경남 합천군,
구정3리마을쉼터,경상북도 포항시 남구 오천읍 정몽주로 703 ,"한파쉼터,무더위쉼터",35.9801018,129.4114968,경북,포항시,경북 포항시,
구정5구경로당,경상남도 합천군 야로면역산길 51,"한파쉼터,무더위쉼터",35.7028304,128.1725323,경남,합천군,경남 합천군,
구정송계마을회관,경상남도 합천군 야로면구정3길 66-1,"한파쉼터,무더위쉼터",35.7079056,128.1571395,경남,합천군,경남 합천군,
구정자(오로2리)경로당,경상북도 의성군 의성읍 오로3길 66-1,"한파쉼터,무더위쉼터",36.3155846,128.707674,경북,의성군,경북 의성군,
구정2리마을쉼터,경상북도 포항시 남구 오천읍 정몽주로694번길 6-2 ,"한파쉼터,무더위쉼터",35.9794495,129.4128869,경북,포항시,경북 포항시,
구정1리마을쉼터,경상북도 포항시 남구 오천읍 정몽주로738번길 3 ,"한파쉼터,무더위쉼터",35.9836493,129.4107935,경북,포항시,경북 포항시,
구월경로당,경상남도 사천시 용현면 구월길 257 ,"한파쉼터,무더위쉼터",35.0207998,128.073324,경남,사천시,경남 사천시,
구전리경로당,경상북도 영천시 화남면 용구길 42 ,"한파쉼터,무더위쉼터",36.1023808,128.8654017,경북,영천시,경북 영천시,
구정1구경로당,경상남도 합천군 야로면 구정1길 1-16 ,"한파쉼터,무더위쉼터",35.7056411,128.1655175,경남,합천군,경남 합천군,
구암샛터남성경로당,"경상남도 창원시 마산회원구 구암북15길 64 , 구암샛터남성경로당 (구암동)","한파쉼터,무더위쉼터",35.2555307,128.5956632,경남,창원시,경남 창원시,
구암본동여성경로당,"경상남도 창원시 마산회원구 구암북7길 18 , 구암1동경로당 (구암동)","한파쉼터,무더위쉼터",35.2534861,128.5935224,경남,창원시,경남 창원시,
구슬골경로당,경상남도 창원시 마산회원구 내서읍 윗구슬길 56-4 ,"한파쉼터,무더위쉼터",35.2411569,128.5314667,경남,창원시,경남 창원시,
구슬비경로당,"경상남도 창원시 의창구 남산로27번길 16 , 구슬비경로당 (팔용동)","한파쉼터,무더위쉼터",35.2599348,128.6142265,경남,창원시,경남 창원시,
구실경로당,경상남도 사천시 구실2길 14,"한파쉼터,무더위쉼터",34.9509261,128.1245,경남,사천시,경남 사천시,
구아경로당,경상남도 산청군 금서면 동의보감로820번길 80 ,"한파쉼터,무더위쉼터",35.4630906,127.8087401,경남,산청군,경남 산청군,
구암1동대한여성경로당,"경상남도 창원시 마산회원구 구암서9길 8 , 구암1동대한분회(여) (구암동)","한파쉼터,무더위쉼터",35.2508873,128.5943197,경남,창원시,경남 창원시,
구암1동제1경로당,경상남도 창원시 마산회원구 구암서3길 47,"한파쉼터,무더위쉼터",35.248617,128.590964,경남,창원시,경남 창원시,
구암1동제3경로당,경상남도 창원시 마산회원구 구암북18길 39,"한파쉼터,무더위쉼터",35.2576543,128.5958728,경남,창원시,경남 창원시,
구수경로당,울산광역시 울주군 언양읍 구수길 59 ,"한파쉼터,무더위쉼터",35.5443112,129.1511133,울산,울주군,울산 울주군,
구소마을회관,"경상남도 의령군 용덕면 소상로5길 3 , 구소마을회관","한파쉼터,무더위쉼터",35.337597,128.3035749,경남,의령군,경남 의령군,
구소석마을경로당,경상남도 양산시 상북면 구소석3길 1 (석계리구소석마을회관),"한파쉼터,무더위쉼터",35.400852,129.061648,경남,양산시,경남 양산시,
구송리경로당,경상북도 안동시 녹전면 감애구송로 712-8,"한파쉼터,무더위쉼터",36.7120477,128.7733705,경북,안동시,경북 안동시,
구송리구단경로당,경상북도 안동시 녹전면 녹전로 452 ,"한파쉼터,무더위쉼터",36.7219124,128.782095,경북,안동시,경북 안동시,
구송리지례경로당,경상북도 안동시 녹전면죽송길 206 ,"한파쉼터,무더위쉼터",36.7172769,128.768582,경북,안동시,경북 안동시,
구송산마을회관,경상남도 의령군 유곡면 청정로8길 27 ,"한파쉼터,무더위쉼터",35.4189161,128.2841751,경남,의령군,경남 의령군,
구수1리경로당,경상북도 안동시 길안면 수곡용계로 20-26 ,"한파쉼터,무더위쉼터",36.4544053,128.9445752,경북,안동시,경북 안동시,
구수1리송산경로당,경상북도 안동시 길안면 길안청송로 679,"한파쉼터,무더위쉼터",36.4500945,128.9561306,경북,안동시,경북 안동시,
구수2리경로당,경상북도 안동시 길안면 남촌1길 13 ,"한파쉼터,무더위쉼터",36.4718285,128.9390123,경북,안동시,경북 안동시,
구수2리오름실경로당,경상북도 안동시 길안면 수곡용계로 163,"한파쉼터,무더위쉼터",36.4653603,128.936297,경북,안동시,경북 안동시,
구수경로당,경상남도 거창군 웅양면 구수길 192-9 ,"한파쉼터,무더위쉼터",35.8356047,127.9186397,경남,거창군,경남 거창군,
구암본동남성경로당,"경상남도 창원시 마산회원구 구암북7길 18 , 구암1동경로당 (구암동)","한파쉼터,무더위쉼터",35.2534861,128.5935224,경남,창원시,경남 창원시,
구암경로당,울산광역시 북구 동해안로 780,"한파쉼터,무더위쉼터",35.575,129.4525,울산,북구,울산 북구,
구암1리경로당,경상남도 사천시 사천읍 구암1길 23 ,"한파쉼터,무더위쉼터",35.0882552,128.1185943,경남,사천시,경남 사천시,
구암1리경로당,경상북도 의성군 점곡면 구암길 101 ,"한파쉼터,무더위쉼터",36.3627877,128.7619784,경북,의성군,경북 의성군,
구암2리경로당,"경상남도 사천시 사천읍 백산길 19-6, 구암2리마을회관","한파쉼터,무더위쉼터",35.086946,128.112235,경남,사천시,경남 사천시,
구암2리경로당,경상북도 의성군 점곡면 의성길안로 617-8 ,"한파쉼터,무더위쉼터",36.3706775,128.7558603,경북,의성군,경북 의성군,
구암3리경로당,경상남도 사천시 사천읍 토촌길 21 ,"한파쉼터,무더위쉼터",35.094949,128.1006664,경남,사천시,경남 사천시,
구암5리(이안애아파트)경로당,경상남도 사천시 사천읍 구암두문로 254-9 (원광이안애 아파트 102동),"한파쉼터,무더위쉼터",35.087345,128.113953,경남,사천시,경남 사천시,
구암경로당,경상남도 거창군 웅양면 구암길 90-11 ,"한파쉼터,무더위쉼터",35.7877227,127.9117293,경남,거창군,경남 거창군,
구암경로당,경상남도 고성군 고성읍 남포로58번길 19-1,"한파쉼터,무더위쉼터",34.968328,128.3214326,경남,고성군,경남 고성군,
구암경로당,경상남도 진주시 금산면 월아산로1929번길 26 ,"한파쉼터,무더위쉼터",35.2117941,128.1320897,경남,진주시,경남 진주시,
구암경로당,대구광역시 달서구 월배로75길 50-12 (송현동),"한파쉼터,무더위쉼터",35.829912,128.547886,대구,달서구,대구 달서구,
거제1동행정복지센터,부산광역시 연제구 법원북로 88 (거제동),"한파쉼터,무더위쉼터",35.1918546,129.0756252,부산,연제구,부산 연제구,
거제2동행정복지센터,"부산광역시 연제구 아시아드대로22번길 19 , 거제2동주민센터 (거제동)","한파쉼터,무더위쉼터",35.1877702,129.0702748,부산,연제구,부산 연제구,
거제3동경로회관,부산광역시 연제구 거제대로74번길 71,"한파쉼터,무더위쉼터",35.177913,129.069769,부산,연제구,부산 연제구,
거제3동시장경로당,"부산광역시 연제구 거제시장로14번길 28 , 거제시장경로당 (거제동)","한파쉼터,무더위쉼터",35.1819721,129.0728856,부산,연제구,부산 연제구,
거제3동행정복지센터,부산광역시 연제구 거제대로 180,"한파쉼터,무더위쉼터",35.1843,129.0711054,부산,연제구,부산 연제구,
거제4동행정복지센터,부산광역시 연제구 화지로52번길 33 (거제4동 행정복지센터),"한파쉼터,무더위쉼터",35.180007,129.065914,부산,연제구,부산 연제구,
거제더샵블루시티아파트경로당,경상남도 거제시 상동5길 100,"한파쉼터,무더위쉼터",34.8634816,128.6292415,경남,거제시,경남 거제시,
거제롯데인벤스가경로당,"경상남도 거제시 서문로 30 (고현동, 거제롯데인벤스家)","한파쉼터,무더위쉼터",34.8875019,128.6188048,경남,거제시,경남 거제시,
거제마린푸르지오1단지경로당,경상남도 거제시 용소1길 17-17 (거제마린 푸르지오 1단지 108동),"한파쉼터,무더위쉼터",34.871452,128.68929,경남,거제시,경남 거제시,
거제면사무소,경상남도 거제시 거제면 서상길 1 ,"한파쉼터,무더위쉼터",34.851046,128.5904324,경남,거제시,경남 거제시,
거제면서상경로당,경상남도 거제시 거제면 기성로6길 3-1 ,"한파쉼터,무더위쉼터",34.8510989,128.589904,경남,거제시,경남 거제시,
거제면선창경로당,경상남도 거제시 거제면 오수선창길 28 ,"한파쉼터,무더위쉼터",34.8343532,128.5981652,경남,거제시,경남 거제시,
